estimate,se,z,p,term,n,lambda,class,clade,order,response,n_species,thermal,p_adj
0.00866048545875957,0.0192148359422207,0.450718678254749,0.652192318630287,ax_human,2330,0.967773996834623,Aves,ACCIPITRIDAE,ACCIPITRIFORMES,SES.body_mass.var,42,Endotherm,0.799097024064337
-0.0423646885769831,0.055546367748123,-0.762690528552421,0.445647980485491,ax_thermal,2330,0.978233897520972,Aves,ACCIPITRIDAE,ACCIPITRIFORMES,SES.habitat_breadth.mean,42,Endotherm,0.63572262345913
-0.0596098018040176,0.0394431796663339,-1.51128287091156,0.13071639620632,ax_water,2330,0.978233897520972,Aves,ACCIPITRIDAE,ACCIPITRIFORMES,SES.habitat_breadth.mean,42,Endotherm,0.295454868137572
-0.0792891734131669,0.026524888056785,-2.98923687230736,0.00279675221052589,ax_productivity,2330,0.978233897520972,Aves,ACCIPITRIDAE,ACCIPITRIFORMES,SES.habitat_breadth.mean,42,Endotherm,0.0206625723016465
-0.0112343592248948,0.0110712835461886,-1.01472960908515,0.310234735908992,ax_structure,2330,0.978233897520972,Aves,ACCIPITRIDAE,ACCIPITRIFORMES,SES.habitat_breadth.mean,42,Endotherm,0.511035588269388
-0.00591067882926778,0.0157259233254215,-0.375855757843672,0.707024133013767,ax_human,2330,0.978233897520972,Aves,ACCIPITRIDAE,ACCIPITRIFORMES,SES.habitat_breadth.mean,42,Endotherm,0.831299158769155
0.486494365221981,0.0571088363074524,8.5187231377449,0,ax_thermal,2330,0.957917263776876,Aves,ACCIPITRIDAE,ACCIPITRIFORMES,SES.habitat_breadth.var,42,Endotherm,0
0.30377098389052,0.0429701896416632,7.0693424074626,1.55675472512939e-12,ax_water,2330,0.957917263776876,Aves,ACCIPITRIDAE,ACCIPITRIFORMES,SES.habitat_breadth.var,42,Endotherm,3.85296794469525e-10
0.000670707249320701,0.029212640673106,0.0229594871900154,0.981682588962001,ax_productivity,2330,0.957917263776876,Aves,ACCIPITRIDAE,ACCIPITRIFORMES,SES.habitat_breadth.var,42,Endotherm,0.988673207601608
-0.0326311598724289,0.0123579222695185,-2.64050535039497,0.00827824855208892,ax_structure,2330,0.957917263776876,Aves,ACCIPITRIDAE,ACCIPITRIFORMES,SES.habitat_breadth.var,42,Endotherm,0.0445405764487393
-0.022856976703798,0.0174584050467928,-1.30922479129885,0.190458216850455,ax_human,2330,0.957917263776876,Aves,ACCIPITRIDAE,ACCIPITRIFORMES,SES.habitat_breadth.var,42,Endotherm,0.376603436855362
0.116977681299645,0.10333935974395,1.13197606013321,0.257644499327842,ax_thermal,640,0.939428933104052,Aves,ANATIDAE,ANSERIFORMES,SES.FDis,28,Endotherm,0.4484923734471
-0.159078437670982,0.149592711434628,-1.06341035031309,0.287595901004567,ax_water,640,0.939428933104052,Aves,ANATIDAE,ANSERIFORMES,SES.FDis,28,Endotherm,0.487534147250892
-0.0128522600716364,0.0492891350444816,-0.260752396243873,0.794283456978123,ax_productivity,640,0.939428933104052,Aves,ANATIDAE,ANSERIFORMES,SES.FDis,28,Endotherm,0.886517048938378
-0.0293221043345107,0.0205405992998293,-1.42751941686309,0.15343023249853,ax_structure,640,0.939428933104052,Aves,ANATIDAE,ANSERIFORMES,SES.FDis,28,Endotherm,0.326657914351709
-0.0198476674586249,0.0326483600001549,-0.607922341536626,0.5432389810535,ax_human,640,0.939428933104052,Aves,ANATIDAE,ANSERIFORMES,SES.FDis,28,Endotherm,0.7187201649009
0.0616905454176637,0.111375196466928,0.553898420605547,0.579648366082649,ax_thermal,640,0.93196472246832,Aves,ANATIDAE,ANSERIFORMES,SES.RaoQ,28,Endotherm,0.745262184963406
-0.0712043946407022,0.161046131363948,-0.442136635246378,0.658390335380102,ax_water,640,0.93196472246832,Aves,ANATIDAE,ANSERIFORMES,SES.RaoQ,28,Endotherm,0.802642757114881
-0.0386216063033986,0.0533509179089115,-0.723916435127491,0.469117039350578,ax_productivity,640,0.93196472246832,Aves,ANATIDAE,ANSERIFORMES,SES.RaoQ,28,Endotherm,0.656896561466863
-0.0243955200552027,0.0224070885019426,-1.08874118353608,0.276268035098852,ax_structure,640,0.93196472246832,Aves,ANATIDAE,ANSERIFORMES,SES.RaoQ,28,Endotherm,0.472375396801147
0.00350336825097926,0.035603328194347,0.0984000212523814,0.921614657806051,ax_human,640,0.93196472246832,Aves,ANATIDAE,ANSERIFORMES,SES.RaoQ,28,Endotherm,0.954391748146434
0.168064741423785,0.0984516387389007,1.70707916675213,0.0878073387843983,ax_thermal,640,0.949108398650565,Aves,ANATIDAE,ANSERIFORMES,SES.body_mass.mean,28,Endotherm,0.233054330821861
-0.187683334336073,0.142705147421085,-1.31518265267803,0.188448523800991,ax_water,640,0.949108398650565,Aves,ANATIDAE,ANSERIFORMES,SES.body_mass.mean,28,Endotherm,0.373875828783528
0.0740270343992507,0.0467102545485392,1.58481333734384,0.11300875117767,ax_productivity,640,0.949108398650565,Aves,ANATIDAE,ANSERIFORMES,SES.body_mass.mean,28,Endotherm,0.269364098197304
-0.0286009739859512,0.0192839115959052,-1.48315210032515,0.138034004228652,ax_structure,640,0.949108398650565,Aves,ANATIDAE,ANSERIFORMES,SES.body_mass.mean,28,Endotherm,0.304186827131728
-0.0176714691445779,0.0306614107563827,-0.576342337441185,0.564383811408852,ax_human,640,0.949108398650565,Aves,ANATIDAE,ANSERIFORMES,SES.body_mass.mean,28,Endotherm,0.735184175387846
0.0371126109265428,0.0954321059118306,0.38889020180306,0.697357370616103,ax_thermal,640,0.945853137839303,Aves,ANATIDAE,ANSERIFORMES,SES.body_mass.var,28,Endotherm,0.827255198170016
0.076934043009055,0.138268714214106,0.556409621991019,0.577930862638979,ax_water,640,0.945853137839303,Aves,ANATIDAE,ANSERIFORMES,SES.body_mass.var,28,Endotherm,0.745113041503056
0.00656750246797843,0.0453563046815658,0.144798005791853,0.884870356779899,ax_productivity,640,0.945853137839303,Aves,ANATIDAE,ANSERIFORMES,SES.body_mass.var,28,Endotherm,0.930947559205207
-0.00807177243018107,0.0187823030299135,-0.429754137036635,0.667374498050625,ax_structure,640,0.945853137839303,Aves,ANATIDAE,ANSERIFORMES,SES.body_mass.var,28,Endotherm,0.806689980292231
0.00208492320724614,0.0298607378205583,0.0698215569814465,0.944335689058217,ax_human,640,0.945853137839303,Aves,ANATIDAE,ANSERIFORMES,SES.body_mass.var,28,Endotherm,0.966796620649054
-0.184933814077527,0.10410131204919,-1.77647918587368,0.0756539695972784,ax_thermal,640,0.869548414981058,Aves,ANATIDAE,ANSERIFORMES,SES.habitat_breadth.mean,28,Endotherm,0.208627938443748
0.146293584663742,0.148195888515079,0.987163585505651,0.323562450168189,ax_water,640,0.869548414981058,Aves,ANATIDAE,ANSERIFORMES,SES.habitat_breadth.mean,28,Endotherm,0.528866525917068
-0.0857321249307505,0.0518000856051844,-1.65505759168417,0.0979128161708274,ax_productivity,640,0.869548414981058,Aves,ANATIDAE,ANSERIFORMES,SES.habitat_breadth.mean,28,Endotherm,0.249186858635268
0.0178903993917259,0.02340281706913,0.764454951678646,0.444596172341722,ax_structure,640,0.869548414981058,Aves,ANATIDAE,ANSERIFORMES,SES.habitat_breadth.mean,28,Endotherm,0.635137389059602
0.0707294097604614,0.0370059718248166,1.91129718455413,0.0559664006774672,ax_human,640,0.869548414981058,Aves,ANATIDAE,ANSERIFORMES,SES.habitat_breadth.mean,28,Endotherm,0.171943380299155
-0.00316363596503564,0.0851945949760215,-0.0371342332917489,0.97037797662352,ax_thermal,640,0.665062331523608,Aves,ANATIDAE,ANSERIFORMES,SES.habitat_breadth.var,28,Endotherm,0.9822844548643
0.174687187687347,0.10943925232711,1.59620231290701,0.110443631397614,ax_water,640,0.665062331523608,Aves,ANATIDAE,ANSERIFORMES,SES.habitat_breadth.var,28,Endotherm,0.266727529488234
-0.160097412532641,0.0456629975956545,-3.50606444960759,0.000454785083850773,ax_productivity,640,0.665062331523608,Aves,ANATIDAE,ANSERIFORMES,SES.habitat_breadth.var,28,Endotherm,0.00468997117721109
0.00998862523991892,0.0253158980780008,0.394559387509895,0.693168090750279,ax_structure,640,0.665062331523608,Aves,ANATIDAE,ANSERIFORMES,SES.habitat_breadth.var,28,Endotherm,0.824743160386127
-0.00305056815320043,0.0386160777604774,-0.0789973588752873,0.93703472381198,ax_human,640,0.665062331523608,Aves,ANATIDAE,ANSERIFORMES,SES.habitat_breadth.var,28,Endotherm,0.961156576899572
0.0141344691174935,0.066949856674257,0.211120229670759,0.832793454991074,ax_thermal,931,0.980925370206519,Aves,COLUMBIDAE,COLUMBIFORMES,SES.FDis,24,Endotherm,0.910006093202167
0.0379383775302915,0.0426192274085178,0.890170466175772,0.373374360385939,ax_water,931,0.980925370206519,Aves,COLUMBIDAE,COLUMBIFORMES,SES.FDis,24,Endotherm,0.574868766379594
0.0393283675544811,0.0364784671910555,1.07812555139719,0.280977730228067,ax_productivity,931,0.980925370206519,Aves,COLUMBIDAE,COLUMBIFORMES,SES.FDis,24,Endotherm,0.477951809150835
0.0153034404211148,0.0134182659714737,1.14049314968482,0.254080905033197,ax_structure,931,0.980925370206519,Aves,COLUMBIDAE,COLUMBIFORMES,SES.FDis,24,Endotherm,0.444417130711776
-0.00851776470016233,0.0206778731992805,-0.411926537031802,0.680393269504788,ax_human,931,0.980925370206519,Aves,COLUMBIDAE,COLUMBIFORMES,SES.FDis,24,Endotherm,0.816471923405745
0.0938483033226557,0.0680900010662652,1.37829786830701,0.168111341091996,ax_thermal,931,0.979169121846298,Aves,COLUMBIDAE,COLUMBIFORMES,SES.RaoQ,24,Endotherm,0.348917700439432
0.0642374930170313,0.0434027258712036,1.48003360912525,0.138864277602048,ax_water,931,0.979169121846298,Aves,COLUMBIDAE,COLUMBIFORMES,SES.RaoQ,24,Endotherm,0.304824024004495
0.0563701229291005,0.0371784335707058,1.51620489394466,0.12946755097207,ax_productivity,931,0.979169121846298,Aves,COLUMBIDAE,COLUMBIFORMES,SES.RaoQ,24,Endotherm,0.295329206134445
0.0208846347494607,0.0136770877414862,1.52697965708827,0.126766069983814,ax_structure,931,0.979169121846298,Aves,COLUMBIDAE,COLUMBIFORMES,SES.RaoQ,24,Endotherm,0.291179603907136
-0.0126890989910484,0.0210765327399671,-0.602048693093921,0.547141725380159,ax_human,931,0.979169121846298,Aves,COLUMBIDAE,COLUMBIFORMES,SES.RaoQ,24,Endotherm,0.72222707750181
-0.144664514948558,0.0773829467154584,-1.86946247317898,0.0615584999177776,ax_thermal,931,0.935560659420137,Aves,COLUMBIDAE,COLUMBIFORMES,SES.body_mass.mean,24,Endotherm,0.184324669252572
0.0116141998853521,0.0520041329242427,0.223332247501773,0.823276931121969,ax_water,931,0.935560659420137,Aves,COLUMBIDAE,COLUMBIFORMES,SES.body_mass.mean,24,Endotherm,0.906147798249094
-0.104856658490319,0.0457934092743703,-2.28977619600393,0.0220342937396236,ax_productivity,931,0.935560659420137,Aves,COLUMBIDAE,COLUMBIFORMES,SES.body_mass.mean,24,Endotherm,0.0879594790412395
0.0264449032679361,0.0168957275577643,1.56518286516662,0.117540038030073,ax_structure,931,0.935560659420137,Aves,COLUMBIDAE,COLUMBIFORMES,SES.body_mass.mean,24,Endotherm,0.276400564488771
-0.00931978322779657,0.0260336041226879,-0.357990510413981,0.720350415171291,ax_human,931,0.935560659420137,Aves,COLUMBIDAE,COLUMBIFORMES,SES.body_mass.mean,24,Endotherm,0.843960841443288
0.454212360155129,0.0895753816941096,5.07072759908761,3.96297662019762e-07,ax_thermal,931,0.950042038123889,Aves,COLUMBIDAE,COLUMBIFORMES,SES.body_mass.var,24,Endotherm,1.22604589187364e-05
0.19094292260869,0.0589574309602783,3.23865744315309,0.0012009371717332,ax_water,931,0.950042038123889,Aves,COLUMBIDAE,COLUMBIFORMES,SES.body_mass.var,24,Endotherm,0.0104291912282093
0.0332372549236757,0.0513719316535801,0.646992508434505,0.517636792048367,ax_productivity,931,0.950042038123889,Aves,COLUMBIDAE,COLUMBIFORMES,SES.body_mass.var,24,Endotherm,0.6960180986727
0.0142392312071049,0.0189347034948329,0.752017649021578,0.452040445249981,ax_structure,931,0.950042038123889,Aves,COLUMBIDAE,COLUMBIFORMES,SES.body_mass.var,24,Endotherm,0.641146190254271
0.000355558961504889,0.0291746016586939,0.0121872773333628,0.990276200290305,ax_human,931,0.950042038123889,Aves,COLUMBIDAE,COLUMBIFORMES,SES.body_mass.var,24,Endotherm,0.994941484168134
-0.231343300767799,0.0838451479831865,-2.7591733848951,0.00579477807255624,ax_thermal,931,0.975518387581077,Aves,COLUMBIDAE,COLUMBIFORMES,SES.habitat_breadth.mean,24,Endotherm,0.0325956266581288
-0.0638527952181624,0.0536072009464819,-1.19112347018284,0.233605117339818,ax_water,931,0.975518387581077,Aves,COLUMBIDAE,COLUMBIFORMES,SES.habitat_breadth.mean,24,Endotherm,0.420552232380415
-0.120135768103189,0.0459995648821695,-2.61167183669941,0.00901006950989625,ax_productivity,931,0.975518387581077,Aves,COLUMBIDAE,COLUMBIFORMES,SES.habitat_breadth.mean,24,Endotherm,0.0477003679935684
-0.0336677602282159,0.0169257851250797,-1.98914023659256,0.046685726205282,ax_structure,931,0.975518387581077,Aves,COLUMBIDAE,COLUMBIFORMES,SES.habitat_breadth.mean,24,Endotherm,0.15104205537003
0.032300420628438,0.0260822843265906,1.23840459002696,0.215566079549877,ax_human,931,0.975518387581077,Aves,COLUMBIDAE,COLUMBIFORMES,SES.habitat_breadth.mean,24,Endotherm,0.40418639915602
-0.270928864366015,0.0523946552172891,-5.17092560762981,2.32937293231927e-07,ax_thermal,931,0.951151602327702,Aves,COLUMBIDAE,COLUMBIFORMES,SES.habitat_breadth.var,24,Endotherm,8.3254651151681e-06
-0.0860225312857713,0.0344339320813045,-2.49819076957743,0.0124828997414674,ax_water,931,0.951151602327702,Aves,COLUMBIDAE,COLUMBIFORMES,SES.habitat_breadth.var,24,Endotherm,0.0597008248504964
-0.0368382863894023,0.0299807444197673,-1.22873154427458,0.219172475140377,ax_productivity,931,0.951151602327702,Aves,COLUMBIDAE,COLUMBIFORMES,SES.habitat_breadth.var,24,Endotherm,0.408461441937112
-0.0216046694498946,0.0110494615827764,-1.95526897741075,0.0505513308129721,ax_structure,931,0.951151602327702,Aves,COLUMBIDAE,COLUMBIFORMES,SES.habitat_breadth.var,24,Endotherm,0.160403261233469
0.00284640999848723,0.0170250489591316,0.16718953380516,0.867220919326446,ax_human,931,0.951151602327702,Aves,COLUMBIDAE,COLUMBIFORMES,SES.habitat_breadth.var,24,Endotherm,0.927861923671966
0.0507935021518267,0.063069816197971,0.805353578205937,0.420615671929938,ax_thermal,2394,0.951325653545323,Aves,CORVIDAE,PASSERIFORMES,SES.FDis,26,Endotherm,0.613268800015668
0.181947425311681,0.0646470384416698,2.81447425431329,0.00488570910002673,ax_water,2394,0.951325653545323,Aves,CORVIDAE,PASSERIFORMES,SES.FDis,26,Endotherm,0.02985711116683
-0.0341059375120336,0.030985663551853,-1.10070056931196,0.271026998401367,ax_productivity,2394,0.951325653545323,Aves,CORVIDAE,PASSERIFORMES,SES.FDis,26,Endotherm,0.467450746371695
0.0437899379047943,0.0135834142497661,3.22377990537603,0.00126510593090989,ax_structure,2394,0.951325653545323,Aves,CORVIDAE,PASSERIFORMES,SES.FDis,26,Endotherm,0.0108432294649463
-0.0216544150875511,0.016774166819821,-1.29093834109027,0.196725059005914,ax_human,2394,0.951325653545323,Aves,CORVIDAE,PASSERIFORMES,SES.FDis,26,Endotherm,0.382025331420993
0.0128079293631095,0.0625930965591187,0.204622076030581,0.837867406158559,ax_thermal,2394,0.948558057240991,Aves,CORVIDAE,PASSERIFORMES,SES.RaoQ,26,Endotherm,0.911526079227443
0.18356233065348,0.0646439456297036,2.83959044989256,0.00451714869612996,ax_water,2394,0.948558057240991,Aves,CORVIDAE,PASSERIFORMES,SES.RaoQ,26,Endotherm,0.0284839312685902
-0.0374823063184707,0.0310152586082506,-1.20851181000631,0.226850455857044,ax_productivity,2394,0.948558057240991,Aves,CORVIDAE,PASSERIFORMES,SES.RaoQ,26,Endotherm,0.418874103122952
0.0381666976365374,0.0136305035323634,2.80009447530069,0.0051087652293238,ax_structure,2394,0.948558057240991,Aves,CORVIDAE,PASSERIFORMES,SES.RaoQ,26,Endotherm,0.0301344587971786
-0.0249270792244288,0.0168167540204612,-1.48227649605267,0.138266739605331,ax_human,2394,0.948558057240991,Aves,CORVIDAE,PASSERIFORMES,SES.RaoQ,26,Endotherm,0.304186827131728
-0.266886067262697,0.0527587746569453,-5.05861004161065,4.2232351327165e-07,ax_thermal,2394,0.964358417116766,Aves,CORVIDAE,PASSERIFORMES,SES.body_mass.mean,26,Endotherm,1.26697053981495e-05
-0.280422828126641,0.0523082846391181,-5.3609639478969,8.27790385127258e-08,ax_water,2394,0.964358417116766,Aves,CORVIDAE,PASSERIFORMES,SES.body_mass.mean,26,Endotherm,3.9024403870285e-06
0.00475727807124251,0.024955045755941,0.190633914991318,0.848812417119675,ax_productivity,2394,0.964358417116766,Aves,CORVIDAE,PASSERIFORMES,SES.body_mass.mean,26,Endotherm,0.916854191659827
-0.00468286546045329,0.0108251688501243,-0.432590523555622,0.665312275158572,ax_structure,2394,0.964358417116766,Aves,CORVIDAE,PASSERIFORMES,SES.body_mass.mean,26,Endotherm,0.805206787783601
0.0176944994057069,0.0134199867434573,1.31851839677365,0.187330170756499,ax_human,2394,0.964358417116766,Aves,CORVIDAE,PASSERIFORMES,SES.body_mass.mean,26,Endotherm,0.373660345002436
-0.132526230894924,0.0564670570448504,-2.34696543136047,0.0189270106996498,ax_thermal,2394,0.946367199279785,Aves,CORVIDAE,PASSERIFORMES,SES.body_mass.var,26,Endotherm,0.0774286801349308
-0.0524095035692929,0.0586705933133651,-0.893284022020519,0.371705092302142,ax_water,2394,0.946367199279785,Aves,CORVIDAE,PASSERIFORMES,SES.body_mass.var,26,Endotherm,0.574868766379594
-0.0484777914088659,0.0281717192617011,-1.72079634041968,0.085287786737811,ax_productivity,2394,0.946367199279785,Aves,CORVIDAE,PASSERIFORMES,SES.body_mass.var,26,Endotherm,0.228163404579093
0.0194234929273109,0.0124061718838058,1.56563145418491,0.11743492187121,ax_structure,2394,0.946367199279785,Aves,CORVIDAE,PASSERIFORMES,SES.body_mass.var,26,Endotherm,0.276400564488771
-0.0143319211644142,0.0152946783808184,-0.937052797552668,0.348731400120131,ax_human,2394,0.946367199279785,Aves,CORVIDAE,PASSERIFORMES,SES.body_mass.var,26,Endotherm,0.551146396387
-0.241634188711276,0.0541403728301276,-4.46310536998766,8.07803030955512e-06,ax_thermal,2394,0.958660159031012,Aves,CORVIDAE,PASSERIFORMES,SES.habitat_breadth.mean,26,Endotherm,0.00015680882365607
-0.258353105570337,0.0544346127437844,-4.74611818745486,2.07357580550571e-06,ax_water,2394,0.958660159031012,Aves,CORVIDAE,PASSERIFORMES,SES.habitat_breadth.mean,26,Endotherm,4.83887760960311e-05
-0.0352744229623277,0.0260220306507182,-1.35555996516184,0.175239217122998,ax_productivity,2394,0.958660159031012,Aves,CORVIDAE,PASSERIFORMES,SES.habitat_breadth.mean,26,Endotherm,0.355505788835589
-0.01334650151025,0.0113369959543713,-1.17725203078192,0.239094926894499,ax_structure,2394,0.958660159031012,Aves,CORVIDAE,PASSERIFORMES,SES.habitat_breadth.mean,26,Endotherm,0.427438844390168
0.00259068611594093,0.0140321120175872,0.184625529834275,0.853522760262701,ax_human,2394,0.958660159031012,Aves,CORVIDAE,PASSERIFORMES,SES.habitat_breadth.mean,26,Endotherm,0.91946412694241
0.0158876570091403,0.0542021291050532,0.293118688720646,0.769431432309996,ax_thermal,2394,0.965991190725382,Aves,CORVIDAE,PASSERIFORMES,SES.habitat_breadth.var,26,Endotherm,0.875925918163204
-0.04515017266516,0.0535351333261446,-0.843374618871273,0.39901896230215,ax_water,2394,0.965991190725382,Aves,CORVIDAE,PASSERIFORMES,SES.habitat_breadth.var,26,Endotherm,0.598751861741729
-0.006840253324605,0.0255257133895901,-0.267975010931314,0.788718553866816,ax_productivity,2394,0.965991190725382,Aves,CORVIDAE,PASSERIFORMES,SES.habitat_breadth.var,26,Endotherm,0.882295331444235
-0.00537952362645088,0.0110599172774495,-0.486398179253964,0.626684881236312,ax_structure,2394,0.965991190725382,Aves,CORVIDAE,PASSERIFORMES,SES.habitat_breadth.var,26,Endotherm,0.782368262829695
-0.0219610337803148,0.0137168307941066,-1.60102826301176,0.109370659400293,ax_human,2394,0.965991190725382,Aves,CORVIDAE,PASSERIFORMES,SES.habitat_breadth.var,26,Endotherm,0.266036739081794
0.110279559856669,0.136890684205953,0.805603102185919,0.420471736327982,ax_thermal,523,0.978447617068521,Aves,EMBERIZIDAE,PASSERIFORMES,SES.FDis,21,Endotherm,0.613268800015668
0.387734056162337,0.170115596122706,2.2792387353048,0.0226528776554442,ax_water,523,0.978447617068521,Aves,EMBERIZIDAE,PASSERIFORMES,SES.FDis,21,Endotherm,0.0897053955155591
-0.111594533309227,0.0605415679775884,-1.84327127686118,0.0652894126629451,ax_productivity,523,0.978447617068521,Aves,EMBERIZIDAE,PASSERIFORMES,SES.FDis,21,Endotherm,0.192944831451688
-0.000278163589709695,0.0282289746709504,-0.00985383255864211,0.992137906369211,ax_structure,523,0.978447617068521,Aves,EMBERIZIDAE,PASSERIFORMES,SES.FDis,21,Endotherm,0.994941484168134
-0.00253450971167209,0.0463042204152046,-0.0547360410983154,0.956348755745801,ax_human,523,0.978447617068521,Aves,EMBERIZIDAE,PASSERIFORMES,SES.FDis,21,Endotherm,0.976067286792106
0.0787423835505161,0.136550173594523,0.576655316340618,0.564172323258494,ax_thermal,523,0.978288128137468,Aves,EMBERIZIDAE,PASSERIFORMES,SES.RaoQ,21,Endotherm,0.735184175387846
0.421399335376148,0.169706688566266,2.48310387136924,0.0130243103299534,ax_water,523,0.978288128137468,Aves,EMBERIZIDAE,PASSERIFORMES,SES.RaoQ,21,Endotherm,0.0605355268856991
-0.110958008565141,0.0603970523042773,-1.8371427798519,0.0661888201879726,ax_productivity,523,0.978288128137468,Aves,EMBERIZIDAE,PASSERIFORMES,SES.RaoQ,21,Endotherm,0.195020630910991
0.00257558266130684,0.0281643520374508,0.0914483194174687,0.927136369218852,ax_structure,523,0.978288128137468,Aves,EMBERIZIDAE,PASSERIFORMES,SES.RaoQ,21,Endotherm,0.957281067748888
0.00758126930852397,0.0461961664440233,0.164110355730715,0.86964426964883,ax_human,523,0.978288128137468,Aves,EMBERIZIDAE,PASSERIFORMES,SES.RaoQ,21,Endotherm,0.928746307391954
-0.180891948359242,0.158345492383224,-1.14238773479861,0.253292887210456,ax_thermal,523,0.957414799320931,Aves,EMBERIZIDAE,PASSERIFORMES,SES.body_mass.mean,21,Endotherm,0.443822935112127
0.514551308108103,0.199696416910568,2.57666770425099,0.00997578004726796,ax_water,523,0.957414799320931,Aves,EMBERIZIDAE,PASSERIFORMES,SES.body_mass.mean,21,Endotherm,0.0519790644568173
-0.186179494812599,0.0711979161479046,-2.61495707860093,0.00892386688676394,ax_productivity,523,0.957414799320931,Aves,EMBERIZIDAE,PASSERIFORMES,SES.body_mass.mean,21,Endotherm,0.0474980011714855
-0.0187789573995868,0.0337587801477785,-0.556268837836622,0.578027086741765,ax_structure,523,0.957414799320931,Aves,EMBERIZIDAE,PASSERIFORMES,SES.body_mass.mean,21,Endotherm,0.745113041503056
-0.158564865284961,0.0549794231993594,-2.88407655187638,0.00392563312241889,ax_human,523,0.957414799320931,Aves,EMBERIZIDAE,PASSERIFORMES,SES.body_mass.mean,21,Endotherm,0.0261453610445069
